,drug,disease,label
12401,121.0,322.0,1.0
12402,138.0,32.0,1.0
12403,17.0,418.0,1.0
12404,185.0,193.0,1.0
12405,113.0,483.0,1.0
12406,175.0,236.0,1.0
12407,160.0,43.0,1.0
12408,123.0,81.0,1.0
12409,165.0,384.0,1.0
12410,135.0,207.0,1.0
12411,19.0,147.0,1.0
12412,183.0,77.0,1.0
12413,53.0,93.0,1.0
12414,170.0,44.0,1.0
12415,194.0,97.0,1.0
12416,257.0,47.0,1.0
12417,189.0,221.0,1.0
12418,165.0,224.0,1.0
12419,243.0,127.0,1.0
12420,26.0,313.0,1.0
12421,96.0,35.0,1.0
12422,125.0,49.0,1.0
12423,4.0,146.0,1.0
12424,223.0,330.0,1.0
12425,196.0,155.0,1.0
12426,220.0,7.0,1.0
12427,158.0,141.0,1.0
12428,82.0,254.0,1.0
12429,188.0,146.0,1.0
12430,178.0,218.0,1.0
12431,194.0,245.0,1.0
12432,132.0,118.0,1.0
12433,52.0,124.0,1.0
12434,156.0,10.0,1.0
12435,89.0,231.0,1.0
12436,87.0,195.0,1.0
12437,197.0,103.0,1.0
12438,65.0,305.0,1.0
12439,81.0,315.0,1.0
12440,38.0,11.0,1.0
12441,136.0,7.0,1.0
12442,74.0,47.0,1.0
12443,51.0,245.0,1.0
12444,200.0,70.0,1.0
12445,65.0,210.0,1.0
12446,178.0,553.0,1.0
12447,203.0,420.0,1.0
12448,96.0,143.0,1.0
12449,147.0,33.0,1.0
12450,49.0,125.0,1.0
12451,144.0,423.0,1.0
12452,65.0,137.0,1.0
12453,194.0,268.0,1.0
12454,211.0,551.0,1.0
12455,60.0,251.0,1.0
12456,87.0,458.0,1.0
12457,81.0,467.0,1.0
12458,223.0,68.0,1.0
12459,223.0,426.0,1.0
12460,104.0,487.0,1.0
12461,172.0,120.0,1.0
12462,48.0,182.0,1.0
12463,128.0,155.0,1.0
12464,175.0,4.0,1.0
12465,173.0,354.0,1.0
12466,43.0,133.0,1.0
12467,234.0,525.0,1.0
12468,11.0,166.0,1.0
12469,197.0,38.0,1.0
12470,52.0,106.0,1.0
12471,84.0,513.0,1.0
12472,44.0,68.0,1.0
12473,147.0,259.0,1.0
12474,134.0,452.0,1.0
12475,147.0,261.0,1.0
12476,168.0,84.0,1.0
12477,24.0,66.0,1.0
12478,243.0,149.0,1.0
12479,259.0,504.0,1.0
12480,178.0,118.0,1.0
12481,186.0,445.0,1.0
12482,9.0,61.0,1.0
12483,234.0,386.0,1.0
12484,165.0,143.0,1.0
12485,144.0,59.0,1.0
12486,162.0,220.0,1.0
12487,131.0,222.0,1.0
12488,60.0,5.0,1.0
12489,144.0,205.0,1.0
12490,217.0,596.0,1.0
12491,3.0,157.0,1.0
12492,222.0,510.0,1.0
12493,211.0,311.0,1.0
12494,10.0,296.0,1.0
12495,49.0,209.0,1.0
12496,135.0,573.0,1.0
12497,16.0,136.0,1.0
12498,136.0,400.0,1.0
12499,104.0,300.0,1.0
12500,203.0,140.0,1.0
12501,9.0,103.0,1.0
12502,56.0,356.0,1.0
12503,256.0,282.0,1.0
12504,40.0,469.0,1.0
12505,191.0,305.0,1.0
12506,238.0,190.0,1.0
12507,9.0,139.0,1.0
12508,264.0,77.0,1.0
12509,65.0,49.0,1.0
12510,130.0,395.0,1.0
12511,43.0,84.0,1.0
12512,147.0,49.0,1.0
12513,184.0,147.0,1.0
12514,245.0,5.0,1.0
12515,147.0,407.0,1.0
12516,247.0,191.0,1.0
12517,142.0,241.0,1.0
12518,44.0,225.0,1.0
12519,119.0,373.0,1.0
12520,58.0,143.0,1.0
12521,22.0,314.0,1.0
12522,236.0,47.0,1.0
12523,57.0,13.0,1.0
12524,123.0,24.0,1.0
12525,226.0,282.0,1.0
12526,82.0,109.0,1.0
12527,250.0,325.0,1.0
12528,207.0,304.0,1.0
12529,247.0,248.0,1.0
12530,106.0,520.0,1.0
12531,128.0,144.0,1.0
12532,264.0,246.0,1.0
12533,153.0,185.0,1.0
12534,148.0,203.0,1.0
12535,130.0,277.0,1.0
12536,10.0,308.0,1.0
12537,175.0,187.0,1.0
12538,102.0,209.0,1.0
12539,113.0,527.0,1.0
12540,103.0,69.0,1.0
12541,60.0,515.0,1.0
12542,71.0,118.0,1.0
12543,121.0,531.0,1.0
12544,181.0,386.0,1.0
12545,92.0,350.0,1.0
12546,134.0,220.0,1.0
12547,108.0,356.0,1.0
12548,116.0,162.0,1.0
12549,163.0,33.0,1.0
12550,71.0,133.0,1.0
12551,256.0,191.0,1.0
12552,122.0,57.0,1.0
12553,39.0,207.0,1.0
12554,208.0,415.0,1.0
12555,189.0,343.0,1.0
12556,147.0,41.0,1.0
12557,51.0,495.0,1.0
12558,28.0,20.0,1.0
12559,206.0,66.0,1.0
12560,266.0,407.0,1.0
12561,228.0,146.0,1.0
12562,209.0,193.0,1.0
12563,189.0,129.0,1.0
12564,183.0,256.0,1.0
12565,126.0,135.0,1.0
12566,52.0,268.0,1.0
12567,222.0,449.0,1.0
12568,96.0,563.0,1.0
12569,45.0,282.0,1.0
12570,3.0,160.0,1.0
12571,113.0,73.0,1.0
12572,82.0,426.0,1.0
12573,142.0,7.0,1.0
12574,225.0,60.0,1.0
12575,250.0,296.0,1.0
12576,258.0,233.0,1.0
12577,116.0,277.0,1.0
12578,87.0,59.0,1.0
12579,228.0,517.0,1.0
12580,78.0,121.0,1.0
12581,44.0,226.0,1.0
12582,147.0,463.0,1.0
12583,181.0,586.0,1.0
12584,225.0,49.0,1.0
12585,128.0,190.0,1.0
12586,142.0,423.0,1.0
12587,146.0,573.0,1.0
12588,74.0,70.0,1.0
12589,90.0,208.0,1.0
12590,149.0,33.0,1.0
12591,89.0,391.0,1.0
12592,104.0,163.0,1.0
12593,40.0,124.0,1.0
12594,225.0,77.0,1.0
12595,217.0,287.0,1.0
12596,31.0,171.0,1.0
12597,156.0,558.0,1.0
12598,149.0,62.0,1.0
12599,158.0,492.0,1.0
12600,138.0,143.0,1.0
12601,107.0,186.0,1.0
12602,80.0,146.0,1.0
12603,58.0,292.0,1.0
12604,169.0,156.0,1.0
12605,128.0,487.0,1.0
12606,196.0,204.0,1.0
12607,223.0,226.0,1.0
12608,118.0,394.0,1.0
12609,188.0,133.0,1.0
12610,264.0,47.0,1.0
12611,224.0,90.0,1.0
12612,65.0,525.0,1.0
12613,91.0,269.0,1.0
12614,183.0,106.0,1.0
12615,224.0,179.0,1.0
12616,226.0,106.0,1.0
12617,90.0,47.0,1.0
12618,189.0,399.0,1.0
12619,217.0,112.0,1.0
12620,52.0,5.0,1.0
12621,178.0,250.0,1.0
12622,218.0,76.0,1.0
12623,203.0,44.0,1.0
12624,71.0,18.0,1.0
12625,223.0,117.0,1.0
12626,13.0,327.0,1.0
12627,163.0,45.0,1.0
12628,9.0,257.0,1.0
12629,64.0,243.0,1.0
12630,189.0,266.0,1.0
12631,242.0,534.0,1.0
12632,189.0,195.0,1.0
12633,94.0,116.0,1.0
12634,165.0,234.0,1.0
12635,114.0,281.0,1.0
12636,187.0,389.0,1.0
12637,37.0,141.0,1.0
12638,100.0,218.0,1.0
12639,160.0,277.0,1.0
12640,53.0,239.0,1.0
12641,203.0,4.0,1.0
12642,226.0,263.0,1.0
12643,102.0,60.0,1.0
12644,108.0,91.0,1.0
12645,131.0,534.0,1.0
12646,7.0,90.0,1.0
12647,115.0,84.0,1.0
12648,150.0,31.0,1.0
12649,11.0,208.0,1.0
12650,59.0,267.0,1.0
12651,102.0,93.0,1.0
12652,163.0,126.0,1.0
12653,92.0,196.0,1.0
12654,149.0,544.0,1.0
12655,102.0,518.0,1.0
12656,182.0,51.0,1.0
12657,200.0,211.0,1.0
12658,214.0,310.0,1.0
12659,226.0,85.0,1.0
12660,211.0,138.0,1.0
12661,51.0,57.0,1.0
12662,128.0,2.0,1.0
12663,191.0,157.0,1.0
12664,225.0,35.0,1.0
12665,263.0,313.0,1.0
12666,150.0,80.0,1.0
12667,165.0,388.0,1.0
12668,90.0,256.0,1.0
12669,253.0,52.0,1.0
12670,28.0,11.0,1.0
12671,145.0,398.0,1.0
12672,226.0,201.0,1.0
12673,8.0,236.0,1.0
12674,132.0,222.0,1.0
12675,226.0,81.0,1.0
12676,177.0,50.0,1.0
12677,105.0,89.0,1.0
12678,135.0,38.0,1.0
12679,124.0,201.0,1.0
12680,79.0,5.0,1.0
12681,86.0,10.0,1.0
12682,234.0,202.0,1.0
12683,104.0,155.0,1.0
12684,182.0,314.0,1.0
12685,91.0,408.0,1.0
12686,159.0,219.0,1.0
12687,79.0,374.0,1.0
12688,78.0,131.0,1.0
12689,255.0,11.0,1.0
12690,164.0,257.0,1.0
12691,132.0,534.0,1.0
12692,132.0,429.0,1.0
12693,207.0,120.0,1.0
12694,59.0,460.0,1.0
12695,102.0,165.0,1.0
12696,31.0,60.0,1.0
12697,90.0,57.0,1.0
12698,149.0,103.0,1.0
12699,181.0,138.0,1.0
12700,15.0,352.0,1.0
12701,207.0,58.0,1.0
12702,208.0,374.0,1.0
12703,135.0,199.0,1.0
12704,165.0,253.0,1.0
12705,106.0,413.0,1.0
12706,60.0,407.0,1.0
12707,114.0,259.0,1.0
12708,213.0,106.0,1.0
12709,164.0,54.0,1.0
12710,226.0,491.0,1.0
12711,51.0,319.0,1.0
12712,22.0,328.0,1.0
12713,145.0,181.0,1.0
12714,82.0,513.0,1.0
12715,219.0,195.0,1.0
12716,133.0,434.0,1.0
12717,186.0,382.0,1.0
12718,49.0,117.0,1.0
12719,230.0,177.0,1.0
12720,223.0,564.0,1.0
12721,164.0,128.0,1.0
12722,16.0,367.0,1.0
12723,102.0,308.0,1.0
12724,219.0,231.0,1.0
12725,92.0,50.0,1.0
12726,153.0,5.0,1.0
12727,164.0,430.0,1.0
12728,49.0,185.0,1.0
12729,19.0,168.0,1.0
12730,176.0,47.0,1.0
12731,207.0,370.0,1.0
12732,224.0,429.0,1.0
12733,17.0,5.0,1.0
12734,173.0,437.0,1.0
12735,156.0,284.0,1.0
12736,176.0,127.0,1.0
12737,209.0,479.0,1.0
12738,145.0,141.0,1.0
12739,193.0,145.0,1.0
12740,252.0,289.0,1.0
12741,224.0,577.0,1.0
12742,112.0,111.0,1.0
12743,248.0,104.0,1.0
12744,48.0,194.0,1.0
12745,196.0,91.0,1.0
12746,250.0,201.0,1.0
12747,65.0,145.0,1.0
12748,165.0,110.0,1.0
12749,84.0,213.0,1.0
12750,39.0,466.0,1.0
12751,87.0,487.0,1.0
12752,102.0,366.0,1.0
12753,141.0,289.0,1.0
12754,226.0,42.0,1.0
12755,182.0,21.0,1.0
12756,113.0,459.0,1.0
12757,58.0,550.0,1.0
12758,94.0,38.0,1.0
12759,218.0,299.0,1.0
12760,249.0,146.0,1.0
12761,65.0,357.0,1.0
12762,156.0,40.0,1.0
12763,22.0,273.0,1.0
12764,101.0,100.0,1.0
12765,89.0,22.0,1.0
12766,130.0,485.0,1.0
12767,179.0,205.0,1.0
12768,130.0,201.0,1.0
12769,104.0,175.0,1.0
12770,182.0,188.0,1.0
12771,189.0,69.0,1.0
12772,223.0,40.0,1.0
12773,142.0,382.0,1.0
12774,227.0,44.0,1.0
12775,147.0,135.0,1.0
12776,108.0,61.0,1.0
12777,139.0,267.0,1.0
12778,56.0,255.0,1.0
12779,148.0,261.0,1.0
12780,112.0,42.0,1.0
12781,44.0,483.0,1.0
12782,40.0,349.0,1.0
12783,161.0,111.0,1.0
12784,89.0,1.0,1.0
12785,200.0,222.0,1.0
12786,22.0,146.0,1.0
12787,148.0,537.0,1.0
12788,108.0,527.0,1.0
12789,225.0,29.0,1.0
12790,182.0,400.0,1.0
12791,160.0,485.0,1.0
12792,231.0,147.0,1.0
12793,44.0,289.0,1.0
12794,123.0,124.0,1.0
12795,198.0,103.0,1.0
12796,223.0,468.0,1.0
12797,185.0,434.0,1.0
12798,150.0,434.0,1.0
12799,195.0,486.0,1.0
12800,182.0,422.0,1.0
12801,183.0,379.0,1.0
12802,143.0,310.0,1.0
12803,82.0,326.0,1.0
12804,65.0,236.0,1.0
12805,258.0,194.0,1.0
12806,53.0,218.0,1.0
12807,166.0,95.0,1.0
12808,96.0,58.0,1.0
12809,189.0,68.0,1.0
12810,81.0,400.0,1.0
12811,166.0,223.0,1.0
12812,210.0,209.0,1.0
12813,256.0,416.0,1.0
12814,44.0,256.0,1.0
12815,217.0,57.0,1.0
12816,183.0,58.0,1.0
12817,87.0,407.0,1.0
12818,56.0,362.0,1.0
12819,89.0,111.0,1.0
12820,181.0,471.0,1.0
12821,15.0,350.0,1.0
12822,45.0,257.0,1.0
12823,148.0,95.0,1.0
12824,87.0,107.0,1.0
12825,259.0,490.0,1.0
12826,208.0,191.0,1.0
12827,156.0,451.0,1.0
12828,262.0,1.0,1.0
12829,238.0,437.0,1.0
12830,247.0,89.0,1.0
12831,128.0,216.0,1.0
12832,162.0,146.0,1.0
12833,97.0,530.0,1.0
12834,218.0,277.0,1.0
12835,24.0,121.0,1.0
12836,194.0,230.0,1.0
12837,107.0,388.0,1.0
12838,126.0,103.0,1.0
12839,155.0,503.0,1.0
12840,11.0,291.0,1.0
12841,53.0,181.0,1.0
12842,200.0,307.0,1.0
12843,159.0,89.0,1.0
12844,128.0,425.0,1.0
12845,70.0,499.0,1.0
12846,8.0,242.0,1.0
12847,11.0,305.0,1.0
12848,131.0,342.0,1.0
12849,195.0,385.0,1.0
12850,183.0,35.0,1.0
12851,96.0,522.0,1.0
12852,74.0,216.0,1.0
12853,168.0,297.0,1.0
12854,189.0,84.0,1.0
12855,183.0,422.0,1.0
12856,16.0,24.0,1.0
12857,183.0,271.0,1.0
12858,53.0,205.0,1.0
12859,169.0,348.0,1.0
12860,105.0,454.0,1.0
12861,253.0,545.0,1.0
12862,117.0,280.0,1.0
12863,97.0,474.0,1.0
12864,195.0,433.0,1.0
12865,110.0,58.0,1.0
12866,222.0,321.0,1.0
12867,171.0,420.0,1.0
12868,60.0,223.0,1.0
12869,175.0,238.0,1.0
12870,224.0,111.0,1.0
12871,56.0,58.0,1.0
12872,196.0,99.0,1.0
12873,172.0,343.0,1.0
12874,31.0,302.0,1.0
12875,17.0,66.0,1.0
12876,103.0,282.0,1.0
12877,75.0,186.0,1.0
12878,78.0,393.0,1.0
12879,82.0,103.0,1.0
12880,12.0,317.0,1.0
12881,31.0,191.0,1.0
12882,108.0,168.0,1.0
12883,43.0,111.0,1.0
12884,45.0,490.0,1.0
12885,4.0,51.0,1.0
12886,248.0,342.0,1.0
12887,16.0,27.0,1.0
12888,177.0,9.0,1.0
12889,67.0,179.0,1.0
12890,156.0,184.0,1.0
12891,234.0,81.0,1.0
12892,48.0,126.0,1.0
12893,119.0,409.0,1.0
12894,96.0,243.0,1.0
12895,79.0,536.0,1.0
12896,102.0,177.0,1.0
12897,116.0,223.0,1.0
12898,168.0,597.0,1.0
12899,188.0,522.0,1.0
12900,92.0,194.0,1.0
12901,78.0,47.0,1.0
12902,248.0,87.0,1.0
12903,71.0,434.0,1.0
12904,141.0,101.0,1.0
12905,233.0,51.0,1.0
12906,87.0,508.0,1.0
12907,207.0,269.0,1.0
12908,91.0,296.0,1.0
12909,208.0,61.0,1.0
12910,252.0,350.0,1.0
12911,119.0,217.0,1.0
12912,156.0,449.0,1.0
12913,147.0,218.0,1.0
12914,116.0,54.0,1.0
12915,106.0,320.0,1.0
12916,123.0,104.0,1.0
12917,97.0,100.0,1.0
12918,11.0,45.0,1.0
12919,189.0,541.0,1.0
12920,141.0,561.0,1.0
12921,47.0,126.0,1.0
12922,9.0,57.0,1.0
12923,90.0,86.0,1.0
12924,259.0,118.0,1.0
12925,51.0,10.0,1.0
12926,150.0,206.0,1.0
12927,87.0,171.0,1.0
12928,87.0,47.0,1.0
12929,24.0,428.0,1.0
12930,71.0,399.0,1.0
12931,156.0,12.0,1.0
12932,102.0,342.0,1.0
12933,235.0,425.0,1.0
12934,164.0,412.0,1.0
12935,214.0,221.0,1.0
12936,189.0,394.0,1.0
12937,71.0,111.0,1.0
12938,178.0,117.0,1.0
12939,107.0,544.0,1.0
12940,108.0,15.0,1.0
12941,69.0,413.0,1.0
12942,42.0,464.0,1.0
12943,181.0,10.0,1.0
12944,136.0,377.0,1.0
12945,37.0,129.0,1.0
12946,242.0,69.0,1.0
12947,185.0,365.0,1.0
12948,259.0,131.0,1.0
12949,183.0,363.0,1.0
12950,27.0,38.0,1.0
12951,195.0,143.0,1.0
12952,79.0,36.0,1.0
12953,50.0,128.0,1.0
12954,250.0,275.0,1.0
12955,128.0,73.0,1.0
12956,97.0,460.0,1.0
12957,1.0,57.0,1.0
12958,202.0,106.0,1.0
12959,82.0,1.0,1.0
12960,57.0,122.0,1.0
12961,158.0,197.0,1.0
12962,60.0,24.0,1.0
12963,60.0,399.0,1.0
12964,156.0,544.0,1.0
12965,122.0,90.0,1.0
12966,196.0,59.0,1.0
12967,259.0,96.0,1.0
12968,259.0,407.0,1.0
12969,51.0,77.0,1.0
12970,230.0,434.0,1.0
12971,182.0,22.0,1.0
12972,105.0,570.0,1.0
12973,33.0,143.0,1.0
12974,16.0,111.0,1.0
12975,57.0,469.0,1.0
12976,136.0,75.0,1.0
12977,208.0,168.0,1.0
12978,140.0,35.0,1.0
12979,136.0,384.0,1.0
12980,37.0,245.0,1.0
12981,66.0,39.0,1.0
12982,200.0,164.0,1.0
12983,202.0,104.0,1.0
12984,128.0,192.0,1.0
12985,4.0,183.0,1.0
12986,0.0,3.0,1.0
12987,115.0,378.0,1.0
12988,51.0,39.0,1.0
12989,60.0,133.0,1.0
12990,128.0,159.0,1.0
12991,182.0,242.0,1.0
12992,223.0,190.0,1.0
12993,212.0,39.0,1.0
12994,159.0,205.0,1.0
12995,206.0,57.0,1.0
12996,90.0,546.0,1.0
12997,123.0,146.0,1.0
12998,218.0,378.0,1.0
12999,234.0,207.0,1.0
13000,117.0,507.0,1.0
13001,87.0,351.0,1.0
13002,115.0,205.0,1.0
13003,102.0,358.0,1.0
13004,10.0,98.0,1.0
13005,93.0,89.0,1.0
13006,64.0,220.0,1.0
13007,268.0,100.0,1.0
13008,56.0,276.0,1.0
13009,81.0,460.0,1.0
13010,5.0,210.0,1.0
13011,162.0,89.0,1.0
13012,130.0,154.0,1.0
13013,30.0,45.0,1.0
13014,158.0,35.0,1.0
13015,218.0,533.0,1.0
13016,82.0,505.0,1.0
13017,232.0,45.0,1.0
13018,86.0,584.0,1.0
13019,82.0,285.0,1.0
13020,82.0,42.0,1.0
13021,102.0,155.0,1.0
13022,183.0,591.0,1.0
13023,9.0,270.0,1.0
13024,96.0,133.0,1.0
13025,84.0,585.0,1.0
13026,150.0,36.0,1.0
13027,130.0,53.0,1.0
13028,224.0,36.0,1.0
13029,258.0,273.0,1.0
13030,256.0,231.0,1.0
13031,226.0,259.0,1.0
13032,89.0,238.0,1.0
13033,56.0,66.0,1.0
13034,238.0,28.0,1.0
13035,218.0,41.0,1.0
13036,12.0,196.0,1.0
13037,168.0,279.0,1.0
13038,211.0,453.0,1.0
13039,62.0,205.0,1.0
13040,223.0,51.0,1.0
13041,2.0,45.0,1.0
13042,205.0,318.0,1.0
13043,201.0,213.0,1.0
13044,191.0,277.0,1.0
13045,87.0,279.0,1.0
13046,130.0,43.0,1.0
13047,141.0,38.0,1.0
13048,41.0,23.0,1.0
13049,99.0,391.0,1.0
13050,239.0,91.0,1.0
13051,147.0,123.0,1.0
13052,126.0,414.0,1.0
13053,144.0,184.0,1.0
13054,195.0,40.0,1.0
13055,97.0,205.0,1.0
13056,252.0,220.0,1.0
13057,102.0,111.0,1.0
13058,122.0,1.0,1.0
13059,39.0,189.0,1.0
13060,175.0,592.0,1.0
13061,175.0,391.0,1.0
13062,129.0,61.0,1.0
13063,17.0,103.0,1.0
13064,246.0,92.0,1.0
13065,169.0,154.0,1.0
13066,255.0,70.0,1.0
13067,89.0,216.0,1.0
13068,167.0,292.0,1.0
13069,82.0,560.0,1.0
13070,256.0,219.0,1.0
13071,230.0,81.0,1.0
13072,174.0,578.0,1.0
13073,81.0,66.0,1.0
13074,155.0,161.0,1.0
13075,248.0,168.0,1.0
13076,69.0,192.0,1.0
13077,74.0,100.0,1.0
13078,230.0,323.0,1.0
13079,101.0,112.0,1.0
13080,83.0,143.0,1.0
13081,165.0,40.0,1.0
13082,124.0,242.0,1.0
13083,130.0,259.0,1.0
13084,28.0,61.0,1.0
13085,16.0,364.0,1.0
13086,26.0,171.0,1.0
13087,17.0,415.0,1.0
13088,63.0,214.0,1.0
13089,99.0,133.0,1.0
13090,211.0,222.0,1.0
13091,65.0,37.0,1.0
13092,194.0,222.0,1.0
13093,144.0,229.0,1.0
13094,160.0,143.0,1.0
13095,250.0,156.0,1.0
13096,148.0,20.0,1.0
13097,63.0,415.0,1.0
13098,89.0,438.0,1.0
13099,81.0,245.0,1.0
13100,17.0,81.0,1.0
13101,228.0,52.0,1.0
13102,48.0,305.0,1.0
13103,17.0,224.0,1.0
13104,37.0,1.0,1.0
13105,87.0,238.0,1.0
13106,116.0,262.0,1.0
13107,135.0,91.0,1.0
13108,136.0,251.0,1.0
13109,56.0,363.0,1.0
13110,259.0,459.0,1.0
13111,97.0,192.0,1.0
13112,205.0,147.0,1.0
13113,242.0,77.0,1.0
13114,45.0,492.0,1.0
13115,87.0,372.0,1.0
13116,266.0,426.0,1.0
13117,98.0,24.0,1.0
13118,225.0,273.0,1.0
13119,185.0,133.0,1.0
13120,113.0,47.0,1.0
13121,68.0,62.0,1.0
13122,199.0,57.0,1.0
13123,102.0,127.0,1.0
13124,233.0,522.0,1.0
13125,200.0,156.0,1.0
13126,196.0,22.0,1.0
13127,69.0,279.0,1.0
13128,228.0,111.0,1.0
13129,130.0,450.0,1.0
13130,3.0,143.0,1.0
13131,82.0,0.0,1.0
13132,40.0,323.0,1.0
13133,45.0,69.0,1.0
13134,217.0,230.0,1.0
13135,153.0,438.0,1.0
13136,183.0,346.0,1.0
13137,116.0,411.0,1.0
13138,17.0,36.0,1.0
13139,126.0,505.0,1.0
13140,126.0,434.0,1.0
13141,30.0,61.0,1.0
13142,49.0,416.0,1.0
13143,138.0,316.0,1.0
13144,51.0,509.0,1.0
13145,149.0,230.0,1.0
13146,2.0,117.0,1.0
13147,168.0,155.0,1.0
13148,37.0,120.0,1.0
13149,64.0,30.0,1.0
13150,74.0,66.0,1.0
13151,74.0,206.0,1.0
13152,82.0,356.0,1.0
13153,35.0,20.0,1.0
13154,49.0,130.0,1.0
13155,130.0,355.0,1.0
13156,128.0,44.0,1.0
13157,78.0,516.0,1.0
13158,165.0,272.0,1.0
13159,234.0,388.0,1.0
13160,136.0,31.0,1.0
13161,101.0,434.0,1.0
13162,102.0,38.0,1.0
13163,108.0,378.0,1.0
13164,84.0,556.0,1.0
13165,189.0,352.0,1.0
13166,224.0,263.0,1.0
13167,98.0,482.0,1.0
13168,199.0,360.0,1.0
13169,138.0,147.0,1.0
13170,259.0,378.0,1.0
13171,91.0,480.0,1.0
13172,127.0,514.0,1.0
13173,81.0,352.0,1.0
13174,202.0,257.0,1.0
13175,183.0,317.0,1.0
13176,83.0,209.0,1.0
13177,261.0,450.0,1.0
13178,196.0,562.0,1.0
13179,68.0,51.0,1.0
13180,191.0,113.0,1.0
13181,207.0,313.0,1.0
13182,61.0,36.0,1.0
13183,44.0,286.0,1.0
13184,164.0,147.0,1.0
13185,43.0,91.0,1.0
13186,155.0,559.0,1.0
13187,123.0,59.0,1.0
13188,183.0,173.0,1.0
13189,5.0,204.0,1.0
13190,259.0,583.0,1.0
13191,221.0,581.0,1.0
13192,115.0,257.0,1.0
13193,145.0,233.0,1.0
13194,101.0,45.0,1.0
13195,254.0,150.0,1.0
13196,56.0,138.0,1.0
13197,128.0,318.0,1.0
13198,84.0,285.0,1.0
13199,43.0,126.0,1.0
13200,93.0,522.0,1.0
13201,128.0,66.0,1.0
13202,216.0,150.0,1.0
13203,82.0,532.0,1.0
13204,153.0,352.0,1.0
13205,121.0,108.0,1.0
13206,256.0,473.0,1.0
13207,207.0,512.0,1.0
13208,52.0,394.0,1.0
13209,44.0,487.0,1.0
13210,83.0,57.0,1.0
13211,156.0,122.0,1.0
13212,74.0,214.0,1.0
13213,176.0,411.0,1.0
13214,56.0,253.0,1.0
13215,177.0,546.0,1.0
13216,108.0,315.0,1.0
13217,104.0,533.0,1.0
13218,226.0,591.0,1.0
13219,268.0,141.0,1.0
13220,94.0,418.0,1.0
13221,130.0,95.0,1.0
13222,107.0,58.0,1.0
13223,94.0,137.0,1.0
13224,228.0,65.0,1.0
13225,148.0,342.0,1.0
13226,9.0,259.0,1.0
13227,150.0,494.0,1.0
13228,196.0,235.0,1.0
13229,149.0,194.0,1.0
13230,115.0,32.0,1.0
13231,105.0,59.0,1.0
13232,218.0,254.0,1.0
13233,117.0,35.0,1.0
13234,60.0,552.0,1.0
13235,126.0,127.0,1.0
13236,197.0,380.0,1.0
13237,168.0,165.0,1.0
13238,147.0,592.0,1.0
13239,9.0,260.0,1.0
13240,126.0,195.0,1.0
13241,30.0,447.0,1.0
13242,216.0,97.0,1.0
13243,5.0,219.0,1.0
13244,250.0,47.0,1.0
13245,59.0,7.0,1.0
13246,177.0,452.0,1.0
13247,75.0,150.0,1.0
13248,232.0,66.0,1.0
13249,165.0,204.0,1.0
13250,34.0,191.0,1.0
13251,103.0,371.0,1.0
13252,227.0,143.0,1.0
13253,189.0,95.0,1.0
13254,84.0,85.0,1.0
13255,56.0,372.0,1.0
13256,17.0,218.0,1.0
13257,75.0,497.0,1.0
13258,74.0,97.0,1.0
13259,42.0,410.0,1.0
13260,51.0,234.0,1.0
13261,75.0,154.0,1.0
13262,132.0,81.0,1.0
13263,223.0,186.0,1.0
13264,130.0,196.0,1.0
13265,124.0,241.0,1.0
13266,266.0,222.0,1.0
13267,44.0,400.0,1.0
13268,65.0,513.0,1.0
13269,26.0,106.0,1.0
13270,107.0,71.0,1.0
13271,181.0,213.0,1.0
13272,226.0,89.0,1.0
13273,227.0,72.0,1.0
13274,203.0,304.0,1.0
13275,222.0,153.0,1.0
13276,87.0,143.0,1.0
13277,168.0,496.0,1.0
13278,79.0,47.0,1.0
13279,78.0,193.0,1.0
13280,52.0,282.0,1.0
13281,225.0,559.0,1.0
13282,128.0,317.0,1.0
13283,122.0,478.0,1.0
13284,144.0,570.0,1.0
13285,223.0,167.0,1.0
13286,87.0,207.0,1.0
13287,123.0,496.0,1.0
13288,182.0,43.0,1.0
13289,224.0,251.0,1.0
13290,29.0,161.0,1.0
13291,142.0,190.0,1.0
13292,164.0,492.0,1.0
13293,71.0,402.0,1.0
13294,132.0,202.0,1.0
13295,110.0,208.0,1.0
13296,203.0,77.0,1.0
13297,178.0,228.0,1.0
13298,185.0,150.0,1.0
13299,147.0,543.0,1.0
13300,44.0,320.0,1.0
13301,248.0,118.0,1.0
13302,168.0,66.0,1.0
13303,194.0,99.0,1.0
13304,175.0,95.0,1.0
13305,170.0,2.0,1.0
13306,20.0,50.0,1.0
13307,51.0,72.0,1.0
13308,223.0,47.0,1.0
13309,144.0,388.0,1.0
13310,116.0,44.0,1.0
13311,105.0,137.0,1.0
13312,101.0,186.0,1.0
13313,116.0,78.0,1.0
13314,104.0,147.0,1.0
13315,223.0,177.0,1.0
13316,82.0,517.0,1.0
13317,65.0,254.0,1.0
13318,117.0,7.0,1.0
13319,79.0,190.0,1.0
13320,168.0,52.0,1.0
13321,149.0,489.0,1.0
13322,72.0,338.0,1.0
13323,13.0,51.0,1.0
13324,259.0,247.0,1.0
13325,193.0,434.0,1.0
13326,248.0,394.0,1.0
13327,186.0,87.0,1.0
13328,197.0,112.0,1.0
13329,208.0,243.0,1.0
13330,145.0,411.0,1.0
13331,31.0,113.0,1.0
13332,114.0,197.0,1.0
